Scoring Margin,eFG%,SPG+BPG,Rebound Margin,Win Percentage
0.6281339916581556,0.4998385926896908,0.6635983263598327,0.619520837032682,0.7
0.5642060938696868,0.39516095408297375,0.5841368018919411,0.6141932279582214,0.6521739130434783
0.6695071521579009,0.37418757611401754,0.609982068141064,0.7331213245805823,0.5714285714285714
0.34969597592731644,0.2509975350174877,0.26870292887029296,0.4030627580767566,0.2
0.6572100685447873,0.637021055237335,0.48578848650988316,0.36602815535772754,0.6206896551724138
0.6895750989491282,0.6552811898072063,0.5706440526001196,0.5774849466112014,0.75
0.6112222831158445,0.43020451457402353,0.349847850893876,0.5628013367774453,0.6060606060606061
0.5315881860907851,0.3421804127365811,0.4147489539748955,0.6299775362148421,0.5
0.5428144278250622,0.3308244407788646,0.4694142259414225,0.6332915939072281,0.44
0.6150376046512065,0.5474228079068292,0.39888423988842403,0.5186613827643991,0.5555555555555556
0.571936667121713,0.3784397676336836,0.41289463674400917,0.7482071865701956,0.45454545454545453
0.30734080843689354,0.3156514945768921,0.3360729228930065,0.17134230667013994,0.2857142857142857
0.5992227759502211,0.21327105586731365,0.590909090909091,0.6594438883695828,0.4090909090909091
0.711113748984807,0.45593508984532904,0.9072026300059773,0.500338014263922,0.7619047619047619
0.4854047260274715,0.28509338521889854,0.3405762647394446,0.6035093751778413,0.3181818181818182
0.552483248328493,0.3550713298518595,0.2703974895397489,0.5054489153217983,0.5
0.6468217934733349,0.49241903252891356,0.2603108188882247,0.8050968979427398,0.6428571428571429
0.4843210517112127,0.8578016826498686,0.38193560123703835,0.4959181099775834,0.34782608695652173
0.5181402100336232,0.2802279833660673,0.45183529859262084,0.40697265881043426,0.4090909090909091
0.6181979138730662,0.5084638557798314,0.17224546722454673,0.8970447540694998,0.5555555555555556
0.5574892552217855,0.399145211394498,0.5722175732217573,0.6681255219231135,0.4
0.5543257530902227,0.5746147914066215,0.14229677226539145,0.6055398595185983,0.5357142857142857
0.670309164289776,0.6322876389287122,0.5575313807531381,0.3384535405892727,0.6086956521739131
0.4215361125645071,0.35306950633183,0.08395488448244491,0.4979995647231156,0.2608695652173913
0.4321394237504281,0.4594297431618387,0.37717463113851585,0.4002784898151323,0.21052631578947367
0.5857274467982372,0.44293679578250017,0.7717050209205021,0.49119696663534285,0.5714285714285714
0.5510721200188845,0.5233469441642583,0.33111924686192473,0.47659716374850264,0.4
0.45762208759794404,0.3402215869234857,0.06799163179916316,0.4740298575557348,0.5
0.4600071681086671,0.32942586527699785,0.18481361734499804,0.5225370778255591,0.2727272727272727
0.3643277992662806,0.3679940551412507,0.16589958158995813,0.27611667408290425,0.25
0.7648106070724725,0.5199847251409927,0.5167364016736401,0.9431633068941638,0.6666666666666665
0.5881468470343836,0.32717963284685314,0.32805962343096234,0.66209620948021,0.5833333333333334
0.5911247223973761,0.21610660354149935,0.8463598326359832,0.6048096820908139,0.56
0.7439035757964776,0.5714406726894404,0.6318365212193665,0.5185566150747454,0.6785714285714286
0.5014435581354311,0.4711644863425064,0.3449680687073332,0.6714407430820681,0.3157894736842105
0.3432499259710761,0.2567889194060694,0.45263000597728625,0.3368619917377558,0.21428571428571427
0.8491463030937829,0.5704622111616906,0.5531604901374775,0.6990779242888702,0.8214285714285714
0.5958242786805341,0.5070629843742888,0.4841004184100419,0.45635597938713857,0.44
0.268995406592003,0.20932197302494035,0.12044231918708907,0.210610308287323,0.23809523809523805
0.5303000211185851,0.3514230027817692,0.2270920502092051,0.5444710255187926,0.6
0.6421552610146508,0.34359931121070536,0.4404675277424049,0.3886440884274587,0.5217391304347826
0.583613660938028,0.44152621149717614,0.5167364016736401,0.5404027991709813,0.5185185185185185
0.7498812388054403,0.7568088763032348,0.7964734010759116,0.8622590045730982,0.7619047619047619
0.6569699430436491,0.542220863682195,0.29116416441053417,0.629734746070404,0.7058823529411765
0.40456592123873036,0.4235529969869968,0.5010460251046025,0.4441425838054928,0.34615384615384615
0.6907726617840401,0.5492738014452476,0.514336697021905,0.6025407009929058,0.6470588235294117
0.6166149472994492,0.5417893581878183,0.4832262402869097,0.4475481404870583,0.6071428571428571
0.4272759769598592,0.27213353166963605,0.6857441721458458,0.4621863333330183,0.2857142857142857
0.22613070632674637,0.17409592900663343,0.27196652719665265,0.26536207589778227,0.05555555555555555
0.6265058659267962,0.60767580552273,0.06799163179916316,0.560441337568703,0.56
0.6890398404094342,0.7878106771452689,0.26487174822630516,0.7411654358643777,0.6956521739130435
0.43604989653170323,0.22686668099965226,0.20150247242297462,0.6960075295201845,0.4090909090909091
0.49545763638052936,0.4346645632387508,0.33995815899581583,0.6242614148485705,0.4074074074074074
0.3726389605796904,0.20398823482391226,0.35983263598326365,0.4554784411439951,0.3076923076923077
0.772173296316116,0.5790913026767067,0.41660327120578156,0.7949379735463918,0.7575757575757575
0.4953136909978669,0.5817024496018335,0.1903765690376569,0.3519790836101088,0.4615384615384615
0.4946066129336988,0.33788888390108673,0.1903765690376569,0.5715834721598484,0.32
0.5412568365942673,0.33836904721449607,0.5253248183219554,0.6428630517011568,0.42105263157894735
0.8596700720187064,0.6707915629359672,0.3892520920502092,0.8765621312276476,0.8333333333333335
0.7651678642671041,0.42739866521661196,0.4118350268977885,0.6632539722244896,0.7619047619047619
0.5160492295510349,0.41266122422196705,0.6219445056155033,0.5017837591139145,0.47368421052631576
0.5925647953287075,0.4602651260354805,0.8023012552301255,0.4631173019968378,0.5925925925925926
0.5531792095200289,0.5094549005043627,0.4940725244072524,0.5330531548694635,0.5185185185185185
0.572508220170255,0.4927171026143518,0.39888423988842403,0.5913773756482918,0.4444444444444444
0.5627011706662253,0.26242234589081104,0.5043205384755322,0.6325327521505972,0.391304347826087
0.6479730463316064,0.5018219392219111,0.8197848176927675,0.44219491059862304,0.6428571428571429
0.45810356530326973,0.4345190512623395,0.3739539748953975,0.5453650422363014,0.4615384615384615
0.4860524389469688,0.2729322259988123,0.02209728033472801,0.5051642343307305,0.3125
0.7444790692543226,0.4186080792929556,0.6889818688981869,0.6079907046104305,0.6666666666666665
0.4387868442554207,0.311055695754845,0.5043205384755322,0.3732159701873406,0.17391304347826086
0.35337244428962267,0.4448863239574622,0.2900976290097629,0.49909969080871713,0.1851851851851852
0.6823527532952877,0.5861011157358089,0.5076708507670852,0.6964914652980347,0.7037037037037037
0.4915762306236027,0.31618133100236734,0.2855648535564855,0.5826973501927063,0.4444444444444444
0.6435337345882394,0.34721692670167964,0.6093096234309624,0.7346868447414518,0.6538461538461539
0.661369916044781,0.5070975490697365,0.4106694560669457,0.6772958514192539,0.72
0.7662952322718086,0.4109732292247631,0.5744120617515509,0.601489386823577,0.6206896551724138
0.5950169202283291,0.6119216963154234,0.40577405857740584,0.5507680056837659,0.52
0.7211791053285288,0.6425103279182972,0.2638075313807531,0.5416522387022396,0.7
0.403141512860434,0.20614194896962126,0.1631799163179916,0.6187692620843549,0.2222222222222222
0.46463273968687385,0.1961734973106169,0.35647041243275557,0.5985699840715663,0.39285714285714285
0.4934064516625274,0.14740168793973032,0.5043205384755322,0.31971858068104386,0.43478260869565216
0.6123167442989186,0.4982724602351593,0.23294524285974164,0.4886707867002972,0.4782608695652174
0.8498763201161257,0.4063739514372601,0.6967969989900447,0.6285600819457682,0.7586206896551724
0.5568874411648238,0.3900166384765421,0.46914225941422605,0.4731332407248268,0.5555555555555556
0.7541386837093748,0.40050983896498293,0.6255230125523012,0.8634495081659139,0.6666666666666665
0.7010521825426212,0.5689441518834384,0.14031000380372763,0.6776795164276321,0.6363636363636364
0.857337807617205,0.6469957340760303,0.4532775453277546,0.7866351040103541,0.8148148148148148
0.5031724727966073,0.4438878317923953,0.46707294888120787,0.471217046409052,0.4782608695652174
0.6566375912584262,0.5426347242868536,0.15595580543933052,0.6927504260495887,0.6875
0.7131693155392296,0.3867488532379771,0.6107422230307441,0.7443062380053771,0.6521739130434783
0.4559372809946428,0.4261822887380086,0.0401768733358691,0.44559059070235335,0.4090909090909091
0.47283790830539385,0.5218586252587234,0.09580639026245721,0.3819581417870949,0.36363636363636365
0.450109562232459,0.34957051118400767,0.46809623430962355,0.27878866371551275,0.2692307692307692
0.4996493506353155,0.5013588041432013,0.2967982535928689,0.5964983056778239,0.4782608695652174
0.6552370111359251,0.45373729066919954,0.049633891213389056,0.6342188470197689,0.7
0.5621532719054677,0.671550027362692,0.6003661087866109,0.3877424334172064,0.5
0.6728750033180263,0.3331847342958016,0.5942468619246863,0.6377239461611821,0.7
0.6016052526031197,0.442373661091714,0.38475264582820573,0.40342729610100575,0.4117647058823529
0.5162207146214722,0.47291723165780575,0.3127615062761506,0.6267492654488147,0.4
0.5927576724134748,0.5199468587022665,0.33542538354253837,0.6871487371528091,0.4444444444444444
0.38112687816026014,0.3977603390735913,0.28615608513734764,0.35439257814965197,0.21739130434782608
0.621567646997232,0.3326028927660553,0.8070083682008369,0.4722344872899084,0.5
0.3306830373144924,0.22817992448244276,0.40455020920502094,0.3606832577248796,0.33333333333333326
0.5988484255414759,0.5962327974317767,0.2931799163179916,0.42447579481368203,0.48
0.7912084155801393,0.4383916861671175,0.6377146154955995,1.0,0.6896551724137931
0.5473604173005349,0.5500253136614313,0.41289463674400917,0.8051363684282655,0.5
0.5982742658591514,0.3599787529302852,0.3178608786610878,0.49740088738846067,0.5
0.6515733462988065,0.2520499830853572,0.8216251926888349,0.507608045509598,0.47368421052631576
0.6609655885480312,0.48131267737968275,0.35983263598326365,0.6038691393746775,0.5769230769230769
0.48753512642804026,0.3317930249160784,0.4351464435146444,0.3837357301762993,0.35714285714285715
0.5378812836709613,0.5026907134247182,0.38619246861924683,0.4949672472364073,0.36
0.6973777563255953,0.48512743893118526,1.0,0.5088357130521847,0.7307692307692306
0.7723436182707841,0.6056405028612922,0.14142259414225936,0.7009838712611485,0.6666666666666665
0.7327863031372351,0.6052198355527084,0.06309623430962341,0.5818303541165056,0.72
0.7363482839157295,0.7159112305694577,0.3568200836820083,0.6338619531261589,0.72
0.6856274570209889,0.5546583390435589,0.27382084442753896,0.6341045355032152,0.6818181818181818
0.630536865853306,0.7163434146421079,0.23443514644351457,0.6084010964490995,0.52
0.6045445299003388,0.3934497872670547,0.42290794979079505,0.6781043674285373,0.65
